r1,r2,t,sub,rs,condition
0.0086898395721926,0.727272727272727,9,43,0.718582887700535,transition
0.00534759358288772,0.376336898395722,10,43,0.370989304812834,reward
0.00534759358288778,0.743983957219251,11,43,0.738636363636364,transition
0.00534759358288778,0.50668449197861,12,43,0.501336898395722,transition
0.00200534759358296,0.245989304812834,13,43,0.243983957219251,transition
0.00534759358288772,0.00200534759358296,14,43,-0.00334224598930476,control
0.0086898395721926,0.580213903743315,15,43,0.571524064171123,reward
0.00200534759358295,0.00200534759358295,16,43,0.0,control
0.0220588235294118,0.00534759358288772,17,43,-0.0167112299465241,control
0.00868983957219259,0.383021390374332,18,43,0.374331550802139,transition
0.00534759358288778,0.0387700534759359,19,43,0.0334224598930481,transition
0.00200534759358296,0.476604278074866,20,43,0.474598930481283,reward
0.754010695187166,0.743983957219251,1,44,-0.0100267379679145,control
0.00200534759358296,0.760695187165775,2,44,0.758689839572192,transition
0.00534759358288778,0.489973262032086,3,44,0.484625668449198,control
0.00534759358288772,0.242647058823529,4,44,0.237299465240642,reward
0.5,0.974598930481283,5,44,0.474598930481283,reward
0.0086898395721926,0.232620320855615,6,44,0.223930481283422,reward
0.0120320855614974,0.23596256684492,7,44,0.223930481283422,reward
0.00868983957219259,0.256016042780749,8,44,0.247326203208556,reward
0.0120320855614974,0.767379679144385,9,44,0.755347593582888,reward
0.00200534759358296,0.269385026737968,10,44,0.267379679144385,control
0.0086898395721926,0.730614973262032,11,44,0.721925133689839,transition
0.242647058823529,0.286096256684492,12,44,0.0434491978609626,transition
0.286096256684492,0.249331550802139,13,44,-0.0367647058823529,transition
0.00868983957219259,0.750668449197861,14,44,0.741978609625668,transition
0.0120320855614974,0.249331550802139,15,44,0.237299465240642,transition
0.262700534759358,0.754010695187166,16,44,0.491310160427808,transition
0.269385026737968,0.249331550802139,17,44,-0.0200534759358289,transition
0.0120320855614974,0.242647058823529,18,44,0.230614973262032,reward
0.232620320855615,0.754010695187166,19,44,0.521390374331551,control
0.987967914438503,0.994652406417112,20,44,0.00668449197860965,reward
0.00200534759358295,0.994652406417112,1,45,0.992647058823529,reward
0.00200534759358295,0.997994652406417,2,45,0.995989304812834,transition
0.00200534759358296,0.994652406417112,3,45,0.992647058823529,transition
0.997994652406417,0.185828877005348,4,45,-0.812165775401069,transition
0.00534759358288772,0.997994652406417,5,45,0.992647058823529,transition
0.00200534759358296,0.997994652406417,6,45,0.995989304812834,reward
0.00200534759358296,0.994652406417112,7,45,0.992647058823529,reward
0.00200534759358295,0.991310160427807,8,45,0.989304812834224,reward
0.00868983957219259,0.991310160427807,9,45,0.982620320855615,transition
0.00200534759358295,0.991310160427807,10,45,0.989304812834224,control
0.0120320855614974,0.994652406417112,11,45,0.982620320855615,reward
0.00200534759358295,0.994652406417112,12,45,0.992647058823529,transition
0.00200534759358296,0.997994652406417,13,45,0.995989304812834,reward
0.00200534759358296,0.994652406417112,14,45,0.992647058823529,reward
0.00534759358288772,0.997994652406417,15,45,0.992647058823529,reward
0.00534759358288778,0.991310160427807,16,45,0.98596256684492,control
0.00200534759358295,0.997994652406417,17,45,0.995989304812834,transition
0.0086898395721926,0.00200534759358296,18,45,-0.00668449197860964,control
0.00534759358288778,0.997994652406417,19,45,0.992647058823529,transition
0.00868983957219259,0.00868983957219259,20,45,0.0,control
0.0086898395721926,0.0254010695187167,1,46,0.016711229946524,transition
0.0320855614973262,0.00534759358288778,2,46,-0.0267379679144384,control
0.00868983957219259,0.0120320855614974,3,46,0.00334224598930481,transition
0.00868983957219259,0.0153743315508022,4,46,0.00668449197860962,transition
0.00534759358288778,0.0287433155080214,5,46,0.0233957219251337,transition
0.0287433155080214,0.018716577540107,6,46,-0.0100267379679144,reward
0.0153743315508023,0.00534759358288778,7,46,-0.0100267379679145,control
0.0254010695187167,0.0120320855614974,8,46,-0.0133689839572193,reward
0.00868983957219259,0.0153743315508023,9,46,0.00668449197860967,reward
0.00200534759358296,0.018716577540107,10,46,0.0167112299465241,reward
0.0120320855614974,0.00534759358288778,11,46,-0.00668449197860962,transition
0.0354278074866311,0.0086898395721926,12,46,-0.0267379679144385,reward
0.00534759358288778,0.00868983957219259,13,46,0.00334224598930481,transition
0.00534759358288772,0.0153743315508023,14,46,0.0100267379679145,control
0.00200534759358296,0.00534759358288778,15,46,0.00334224598930481,control
0.00534759358288778,0.0153743315508023,16,46,0.0100267379679145,reward
0.018716577540107,0.0120320855614974,17,46,-0.00668449197860965,transition
0.0153743315508023,0.0421122994652407,18,46,0.0267379679144385,reward
0.0086898395721926,0.00200534759358296,19,46,-0.00668449197860964,transition
0.00200534759358296,0.0220588235294118,20,46,0.0200534759358288,reward
0.50668449197861,0.997994652406417,1,47,0.491310160427807,control
0.997994652406417,0.997994652406417,2,47,0.0,transition
0.994652406417112,0.994652406417112,3,47,0.0,reward
0.516711229946524,0.00200534759358296,4,47,-0.514705882352941,control
0.00200534759358295,0.00200534759358296,5,47,1.21430643318376e-17,transition
0.991310160427807,0.997994652406417,6,47,0.00668449197860965,transition
0.0086898395721926,0.00868983957219259,7,47,-1.56125112837913e-17,transition
0.00534759358288772,0.994652406417112,8,47,0.989304812834225,reward
0.00534759358288772,0.997994652406417,9,47,0.992647058823529,transition
0.00200534759358295,0.997994652406417,10,47,0.995989304812834,transition
0.00200534759358296,0.997994652406417,11,47,0.995989304812834,reward
0.00534759358288778,0.994652406417112,12,47,0.989304812834225,transition
0.00200534759358295,0.0120320855614974,13,47,0.0100267379679144,control
0.994652406417112,0.994652406417112,14,47,0.0,reward
0.00534759358288772,0.994652406417112,15,47,0.989304812834225,reward
0.00200534759358296,0.994652406417112,16,47,0.992647058823529,reward
0.00200534759358295,0.994652406417112,17,47,0.992647058823529,control
0.00200534759358295,0.997994652406417,18,47,0.995989304812834,reward
0.00534759358288778,0.997994652406417,19,47,0.992647058823529,reward
0.00200534759358296,0.997994652406417,20,47,0.995989304812834,transition
0.911096256684492,0.967914438502674,1,48,0.0568181818181819,transition
0.00868983957219259,0.49331550802139,2,48,0.484625668449198,transition
0.018716577540107,0.256016042780749,3,48,0.237299465240642,reward
0.0254010695187167,0.406417112299465,4,48,0.381016042780749,reward
0.00534759358288772,0.00534759358288778,5,48,5.3776427755281e-17,control
0.00868983957219259,0.316176470588235,6,48,0.307486631016043,reward
0.00534759358288778,0.610294117647059,7,48,0.604946524064171,transition
0.00534759358288778,0.342914438502674,8,48,0.337566844919786,transition
0.0120320855614974,0.0153743315508023,9,48,0.00334224598930486,control
0.00200534759358295,0.586898395721925,10,48,0.584893048128342,transition
0.00534759358288772,0.018716577540107,11,48,0.0133689839572193,control
0.105614973262032,0.286096256684492,12,48,0.18048128342246,reward
0.0120320855614974,0.954545454545454,13,48,0.942513368983957,reward
0.0655080213903744,0.901069518716577,14,48,0.835561497326203,transition
0.0320855614973262,0.620320855614973,15,48,0.588235294117647,transition
0.018716577540107,0.914438502673797,16,48,0.89572192513369,transition
0.05548128342246,0.894385026737968,17,48,0.838903743315508,reward
0.018716577540107,0.018716577540107,18,48,0.0,control
0.0454545454545455,0.787433155080214,19,48,0.741978609625668,reward
0.0220588235294118,0.804144385026738,20,48,0.782085561497326,reward
0.00534759358288772,0.0120320855614974,1,49,0.00668449197860965,control
0.00534759358288772,0.0287433155080214,2,49,0.0233957219251337,transition
0.00534759358288778,0.00200534759358295,3,49,-0.00334224598930482,transition
0.95120320855615,0.199197860962567,4,49,-0.752005347593583,control
0.00868983957219259,0.00534759358288772,5,49,-0.00334224598930487,reward
0.0120320855614974,0.00868983957219259,6,49,-0.00334224598930481,control
0.00200534759358295,0.072192513368984,7,49,0.0701871657754011,reward
0.00868983957219259,0.13903743315508,8,49,0.130347593582888,transition
0.00534759358288772,0.018716577540107,9,49,0.0133689839572193,transition
0.0287433155080214,0.0387700534759359,10,49,0.0100267379679144,reward
0.0120320855614974,0.00200534759358296,11,49,-0.0100267379679144,control
0.0120320855614974,0.018716577540107,12,49,0.00668449197860965,reward
0.018716577540107,0.0554812834224599,13,49,0.0367647058823529,reward
0.0120320855614974,0.894385026737968,14,49,0.88235294117647,reward
0.0220588235294118,0.891042780748663,15,49,0.868983957219251,reward
0.0120320855614974,0.693850267379679,16,49,0.681818181818182,transition
0.0287433155080214,0.907754010695187,17,49,0.879010695187166,transition
0.00200534759358296,0.707219251336898,18,49,0.705213903743315,transition
0.0487967914438503,0.907754010695187,19,49,0.858957219251337,transition
0.0254010695187167,0.924465240641711,20,49,0.899064171122995,reward
0.00534759358288772,0.997994652406417,1,50,0.992647058823529,transition
0.00534759358288772,0.997994652406417,2,50,0.992647058823529,transition
0.00534759358288772,0.991310160427807,3,50,0.98596256684492,reward
0.00200534759358296,0.994652406417112,4,50,0.992647058823529,transition
0.00200534759358295,0.00200534759358296,5,50,1.21430643318376e-17,control
0.00534759358288772,0.00200534759358296,6,50,-0.00334224598930476,control
0.00534759358288772,0.994652406417112,7,50,0.989304812834225,reward
0.00868983957219259,0.997994652406417,8,50,0.989304812834224,reward
0.00534759358288778,0.994652406417112,9,50,0.989304812834225,transition
0.00200534759358296,0.997994652406417,10,50,0.995989304812834,transition
0.00200534759358296,0.997994652406417,11,50,0.995989304812834,transition
0.00200534759358296,0.997994652406417,12,50,0.995989304812834,reward
0.00200534759358296,0.00534759358288772,13,50,0.00334224598930476,control
0.00200534759358296,0.997994652406417,14,50,0.995989304812834,reward
0.00534759358288772,0.997994652406417,15,50,0.992647058823529,reward
0.00200534759358295,0.00200534759358296,16,50,1.21430643318376e-17,control
0.00534759358288772,0.997994652406417,17,50,0.992647058823529,reward
0.00200534759358296,0.997994652406417,18,50,0.995989304812834,reward
0.00200534759358295,0.994652406417112,19,50,0.992647058823529,transition
0.00200534759358296,0.997994652406417,20,50,0.995989304812834,transition
0.0086898395721926,0.00200534759358296,1,51,-0.00668449197860964,control
0.00534759358288772,0.997994652406417,2,51,0.992647058823529,reward
0.00534759358288772,0.994652406417112,3,51,0.989304812834225,reward
0.00200534759358296,0.994652406417112,4,51,0.992647058823529,reward
0.00200534759358296,0.997994652406417,5,51,0.995989304812834,transition
0.00534759358288778,0.997994652406417,6,51,0.992647058823529,transition
0.00534759358288772,0.991310160427807,7,51,0.98596256684492,transition
0.00868983957219259,0.997994652406417,8,51,0.989304812834224,transition
0.00534759358288778,0.994652406417112,9,51,0.989304812834225,reward
0.0086898395721926,0.994652406417112,10,51,0.98596256684492,transition
0.00200534759358295,0.994652406417112,11,51,0.992647058823529,reward
0.00534759358288772,0.994652406417112,12,51,0.989304812834225,transition
0.00534759358288772,0.00200534759358296,13,51,-0.00334224598930476,control
0.00534759358288778,0.997994652406417,14,51,0.992647058823529,reward
0.00534759358288772,0.997994652406417,15,51,0.992647058823529,transition
0.00200534759358296,0.994652406417112,16,51,0.992647058823529,transition
0.0120320855614974,0.00200534759358295,17,51,-0.0100267379679144,control
0.0153743315508022,0.997994652406417,18,51,0.982620320855615,reward
0.00534759358288772,0.00200534759358296,19,51,-0.00334224598930476,control
0.0120320855614974,0.994652406417112,20,51,0.982620320855615,reward
0.670454545454545,0.118983957219251,1,52,-0.551470588235294,reward
0.0120320855614974,0.0120320855614974,2,52,-2.60208521396521e-17,transition
0.0153743315508022,0.0120320855614974,3,52,-0.00334224598930481,transition
0.00868983957219259,0.00868983957219259,4,52,0.0,transition
0.00534759358288778,0.0120320855614974,5,52,0.0066844919786096,reward
0.0120320855614974,0.0153743315508023,6,52,0.00334224598930488,reward
0.0120320855614974,0.00200534759358295,7,52,-0.0100267379679144,reward
0.0254010695187167,0.00534759358288778,8,52,-0.0200534759358289,control
0.00534759358288778,0.0086898395721926,9,52,0.00334224598930483,control
0.00200534759358295,0.00200534759358295,10,52,0.0,reward
0.0320855614973263,0.0153743315508023,11,52,-0.016711229946524,reward
0.0086898395721926,0.0120320855614974,12,52,0.0033422459893048,control
0.00200534759358295,0.00868983957219259,13,52,0.00668449197860964,reward
0.00534759358288778,0.00534759358288778,14,52,0.0,transition
0.0153743315508022,0.018716577540107,15,52,0.00334224598930481,transition
0.0153743315508022,0.0086898395721926,16,52,-0.00668449197860961,reward
0.0086898395721926,0.0120320855614974,17,52,0.00334224598930477,transition
0.0086898395721926,0.0120320855614974,18,52,0.00334224598930477,control
0.00534759358288778,0.018716577540107,19,52,0.0133689839572193,transition
0.018716577540107,0.0086898395721926,20,52,-0.0100267379679144,transition
0.13903743315508,0.767379679144385,1,53,0.628342245989305,reward
0.00200534759358295,0.994652406417112,2,53,0.992647058823529,transition
0.0220588235294118,0.00200534759358296,3,53,-0.0200534759358289,transition
0.00534759358288778,0.5,4,53,0.494652406417112,transition
0.00200534759358296,0.503342245989305,5,53,0.501336898395722,transition
0.00534759358288772,0.503342245989305,6,53,0.497994652406417,transition
0.00534759358288778,0.00534759358288772,7,53,-5.3776427755281e-17,control
0.00200534759358296,0.496657754010695,8,53,0.494652406417112,transition
0.00200534759358296,0.00534759358288772,9,53,0.00334224598930476,control
0.00200534759358296,0.00200534759358296,10,53,0.0,control
0.00200534759358296,0.5,11,53,0.497994652406417,transition
0.00200534759358296,0.994652406417112,12,53,0.992647058823529,reward
0.00200534759358296,0.5,13,53,0.497994652406417,transition
0.00200534759358296,0.994652406417112,14,53,0.992647058823529,reward
0.00868983957219259,0.994652406417112,15,53,0.98596256684492,reward
0.00200534759358296,0.994652406417112,16,53,0.992647058823529,reward
0.00534759358288778,0.00534759358288772,17,53,-5.3776427755281e-17,control
0.00200534759358295,0.994652406417112,18,53,0.992647058823529,reward
0.00868983957219259,0.997994652406417,19,53,0.989304812834224,reward
0.00200534759358295,0.994652406417112,20,53,0.992647058823529,reward
0.00534759358288778,0.633689839572192,1,54,0.628342245989305,transition
0.00200534759358296,0.667112299465241,2,54,0.665106951871658,transition
0.00534759358288772,0.383021390374332,3,54,0.377673796791444,reward
0.00534759358288772,0.00534759358288772,4,54,0.0,control
0.00200534759358296,0.349598930481283,5,54,0.3475935828877,reward
0.00868983957219259,0.0120320855614974,6,54,0.00334224598930479,control
0.0120320855614974,0.40307486631016,7,54,0.391042780748663,transition
0.00534759358288778,0.40307486631016,8,54,0.397727272727273,reward
0.0153743315508023,0.00534759358288778,9,54,-0.0100267379679145,control
0.00200534759358296,0.573529411764706,10,54,0.571524064171123,transition
0.00868983957219259,0.0120320855614974,11,54,0.00334224598930481,control
0.00534759358288772,0.59024064171123,12,54,0.584893048128342,transition
0.0120320855614974,0.827540106951872,13,54,0.815508021390374,transition
0.0120320855614974,0.623663101604278,14,54,0.611631016042781,transition
0.0153743315508023,0.67379679144385,15,54,0.658422459893048,reward
0.0120320855614974,0.797459893048128,16,54,0.785427807486631,reward
0.00200534759358296,0.650401069518717,17,54,0.648395721925134,reward
0.0120320855614974,0.743983957219251,18,54,0.731951871657754,reward
0.00534759358288778,0.366310160427808,19,54,0.36096256684492,transition
0.0588235294117648,0.767379679144385,20,54,0.70855614973262,reward
0.00200534759358295,0.018716577540107,1,55,0.0167112299465241,transition
0.00534759358288778,0.00534759358288778,2,55,0.0,transition
0.00868983957219259,0.00534759358288772,3,55,-0.00334224598930487,control
0.05548128342246,0.00534759358288772,4,55,-0.0501336898395722,transition
0.00200534759358295,0.00200534759358295,5,55,0.0,reward
0.00534759358288772,0.00534759358288772,6,55,0.0,reward
0.00200534759358296,0.00200534759358296,7,55,0.0,reward
0.00534759358288778,0.00534759358288778,8,55,0.0,transition
0.00534759358288772,0.00200534759358296,9,55,-0.00334224598930476,reward
0.964572192513369,0.997994652406417,10,55,0.0334224598930482,control
0.00534759358288772,0.00200534759358295,11,55,-0.00334224598930477,control
0.00200534759358296,0.00200534759358295,12,55,-1.21430643318376e-17,transition
0.00200534759358296,0.00200534759358295,13,55,-1.21430643318376e-17,reward
0.00534759358288772,0.00868983957219259,14,55,0.00334224598930487,reward
0.0086898395721926,0.00200534759358296,15,55,-0.00668449197860964,control
0.00534759358288778,0.0086898395721926,16,55,0.00334224598930483,reward
0.0086898395721926,0.00534759358288772,17,55,-0.00334224598930488,transition
0.00200534759358296,0.00534759358288772,18,55,0.00334224598930476,reward
0.00534759358288772,0.00534759358288772,19,55,0.0,transition
0.00534759358288778,0.00534759358288772,20,55,-5.3776427755281e-17,transition
0.00200534759358296,0.994652406417112,1,56,0.992647058823529,reward
0.00200534759358295,0.00200534759358296,2,56,1.21430643318376e-17,control
0.00868983957219259,0.00868983957219259,3,56,0.0,control
0.00534759358288778,0.991310160427807,4,56,0.98596256684492,transition
0.0153743315508023,0.991310160427807,5,56,0.975935828877005,reward
0.0153743315508022,0.984625668449198,6,56,0.969251336898395,reward
0.0120320855614974,0.0086898395721926,7,56,-0.00334224598930477,control
0.0120320855614974,0.987967914438503,8,56,0.975935828877005,transition
0.0220588235294118,0.981283422459893,9,56,0.959224598930481,transition
0.0120320855614974,0.0120320855614974,10,56,-2.60208521396521e-17,control
0.0086898395721926,0.830882352941176,11,56,0.822192513368984,transition
0.0354278074866311,0.814171122994652,12,56,0.778743315508021,transition
0.0254010695187167,0.844251336898396,13,56,0.818850267379679,reward
0.0220588235294118,0.840909090909091,14,56,0.818850267379679,transition
0.0120320855614974,0.914438502673797,15,56,0.902406417112299,transition
0.0220588235294118,0.864304812834225,16,56,0.842245989304813,transition
0.0320855614973263,0.780748663101604,17,56,0.748663101604278,reward
0.0220588235294118,0.837566844919786,18,56,0.815508021390374,reward
0.0287433155080215,0.743983957219251,19,56,0.71524064171123,reward
0.0387700534759359,0.780748663101604,20,56,0.741978609625668,reward
0.00534759358288772,0.00200534759358295,1,57,-0.00334224598930477,transition
0.00534759358288778,0.5,2,57,0.494652406417112,reward
0.00534759358288772,0.00200534759358295,3,57,-0.00334224598930477,reward
0.00200534759358295,0.00868983957219259,4,57,0.00668449197860964,transition
0.00534759358288778,0.00200534759358296,5,57,-0.00334224598930481,reward
0.00534759358288772,0.0086898395721926,6,57,0.00334224598930488,reward
0.00534759358288772,0.00534759358288772,7,57,0.0,transition
0.00200534759358295,0.00534759358288778,8,57,0.00334224598930482,reward
0.00534759358288772,0.0120320855614974,9,57,0.00668449197860968,transition
0.00534759358288772,0.0086898395721926,10,57,0.00334224598930488,transition
0.00200534759358295,0.00534759358288778,11,57,0.00334224598930482,control
0.00200534759358295,0.0086898395721926,12,57,0.00668449197860965,transition
0.0120320855614974,0.00200534759358295,13,57,-0.0100267379679144,control
0.0153743315508023,0.0120320855614974,14,57,-0.00334224598930488,transition
0.00534759358288778,0.00200534759358296,15,57,-0.00334224598930481,control
0.00200534759358296,0.00868983957219259,16,57,0.00668449197860962,reward
0.00868983957219259,0.0120320855614974,17,57,0.00334224598930481,reward
0.00868983957219259,0.00534759358288772,18,57,-0.00334224598930487,transition
0.00200534759358296,0.00200534759358295,19,57,-1.21430643318376e-17,control
0.00534759358288772,0.0120320855614974,20,57,0.00668449197860965,reward
0.00200534759358295,0.00868983957219259,1,58,0.00668449197860964,control
0.00534759358288772,0.984625668449198,2,58,0.97927807486631,reward
0.00534759358288772,0.991310160427807,3,58,0.98596256684492,reward
0.0153743315508023,0.997994652406417,4,58,0.982620320855615,transition
0.00200534759358296,0.00200534759358295,5,58,-1.21430643318376e-17,control
0.00534759358288778,0.994652406417112,6,58,0.989304812834225,reward
0.00534759358288772,0.997994652406417,7,58,0.992647058823529,reward
0.00534759358288772,0.994652406417112,8,58,0.989304812834225,transition
0.00534759358288772,0.991310160427807,9,58,0.98596256684492,transition
0.00200534759358296,0.994652406417112,10,58,0.992647058823529,reward
0.00534759358288778,0.994652406417112,11,58,0.989304812834225,transition
0.00868983957219259,0.991310160427807,12,58,0.982620320855615,transition
0.00868983957219259,0.994652406417112,13,58,0.98596256684492,transition
0.00200534759358295,0.991310160427807,14,58,0.989304812834224,transition
0.00534759358288772,0.987967914438503,15,58,0.982620320855615,reward
0.00534759358288772,0.994652406417112,16,58,0.989304812834225,reward
0.00200534759358296,0.00200534759358296,17,58,0.0,control
0.00534759358288778,0.00200534759358296,18,58,-0.00334224598930481,control
0.00200534759358296,0.994652406417112,19,58,0.992647058823529,reward
0.00200534759358296,0.991310160427807,20,58,0.989304812834224,transition
